datamodel,section.name,splunk.app.name,request.ui_context,request.ui_edit_view,disabled,display.visualizations.custom.splunk_monitoring_console.heatmap.showtooltip,display.visualizations.custom.splunk_monitoring_console.heatmap.basecolor,display.visualizations.custom.splunk_monitoring_console.heatmap.showlegend,display.visualizations.custom.splunk_monitoring_console.heatmap.showxaxis,display.visualizations.custom.splunk_monitoring_console.heatmap.showyaxis,display.visualizations.custom.splunk_monitoring_console.heatmap.legendtitle,display.visualizations.custom.splunk_monitoring_console.heatmap.xaxis,display.visualizations.custom.splunk_monitoring_console.heatmap.yaxis,search,dispatch.earliest_time,dispatch.latest_time,displayview,enablesched,counttype,relation,quantity,cron_schedule,alert.digest_mode,alert.suppress,alert.track,action.email,action.email.message.alert,action.email.usenssubject,description,display.general.timerangepicker.show,display.general.type,display.page.search.tab,display.visualizations.show,action.correlationsearch,action.correlationsearch.enabled,action.correlationsearch.label,action.email.sendresults,action.notable.param.security_domain,action.notable.param.severity,action.notable.param.rule_title,action.notable.param.rule_description,action.notable.param.nes_fields,action.notable.param.drilldown_name,action.notable.param.drilldown_search,action.notable.param.default_owner,action.notable.param.default_status,action.risk,action.risk.param._risk_object,action.risk.param._risk_object_type,action.risk.param._risk_score,alert.suppress.fields,alert.suppress.period,is_visible,request.ui_dispatch_app,schedule_window,action.notable,action.summary_index._name,dispatch.rt_backfill,action.correlationsearch.related_searches,action.notable.param.drilldown_earliest_offset,action.notable.param.drilldown_latest_offset,action.email.reportserverenabled,action.keyindicator,action.keyindicator.title,action.keyindicator.subtitle,action.keyindicator.value,action.keyindicator.threshold,action.keyindicator.delta,action.keyindicator.invert,action.keyindicator.drilldown_uri,display.general.enablepreview,display.statistics.rownumbers,display.statistics.wrap,display.visualizations.charting.drilldown,display.visualizations.singlevalue.underlabel,display.visualizations.type,action.keyindicator.group.0.name,action.keyindicator.group.0.order,dispatchas,display.visualizations.charting.chart,display.visualizations.charting.chart.nullvaluemode,display.statistics.drilldown,action.swimlane,action.swimlane.title,action.swimlane.color,action.swimlane.constraint_method,action.swimlane.constraint_fields,action.swimlane.drilldown_search,display.page.asset_investigator.0.collection_name,display.page.asset_investigator.0.order,display.page.identity_investigator.0.collection_name,display.page.identity_investigator.0.order,action.summary_index,display.events.fields,display.events.list.wrap,display.events.rownumbers,display.events.type,action.escu,action.escu.enabled,action.escu.mappings,action.escu.eli5,action.escu.how_to_implement,action.escu.known_false_positives,action.escu.creation_date,action.escu.modification_date,action.escu.confidence,action.escu.full_search_name,action.escu.search_type,action.escu.asset_at_risk,action.escu.fields_required,action.escu.providing_technologies,action.escu.analytic_story,action.notable.param.recommended_actions,action.notable.param.next_steps,action.risk.param.verbose,action.escu.earliest_time_offset,action.escu.latest_time_offset,realtime_schedule,action.customsearchbuilder.spec,action.email.to,action.notable.param.extract_assets,action.notable.param.extract_identities,action.escu.data_models,action.email.include.results_link,action.email.include.view_link,action.escu.description,action.customsearchbuilder,action.customsearchbuilder.enabled,action.customsearchbuilder.routine,display.visualizations.chartheight,action.keyindicator.group.1.name,action.keyindicator.group.1.order,action.keyindicator.value_suffix,display.visualizations.charting.axistitley.text,display.visualizations.charting.chart.stackmode,display.visualizations.charting.legend.placement,action.threat_outputlookup,action.threat_outputlookup.collections,action.output_message,action.output_message.param.name,action.output_message.param.msgid,action.output_message.param.fields,action.output_message.param.purge,action.threat_activity,action.threat_activity._threat_match,action.logevent,action.logevent.param.event,action.logevent.param.index,action.logevent.param.source,action.logevent.param.sourcetype,request.ui_dispatch_view,auto_summarize,auto_summarize.dispatch.earliest_time,display.visualizations.custom.type,action.sendmn,alert.severity,action.makestreams.param.verbose,action.nbtstat.param.verbose,action.notable.param.verbose,action.nslookup.param.verbose,action.ping.param.verbose,action.send2uba.param.verbose,action.email.inline,action.email.subject.alert,run_on_startup,display.visualizations.charting.axisy2.enabled,display.visualizations.charting.chart.overlayfields,auto_summarize.cron_schedule,action.email.subject,action.threat_add.param.verbose,dispatch.ttl,action.outputtelemetry,action.outputtelemetry.param.anonymous,action.outputtelemetry.param.support,action.outputtelemetry.param.license,action.outputtelemetry.param.optinrequired,action.outputtelemetry.param.component,action.outputtelemetry.param.input,action.outputtelemetry.param.type,action.action_history,action.action_history.enabled,action.action_history.label,action.action_history.content_type,action.action_history.content,dispatch.indexedrealtime,schedule_priority,alert.expires,action.populate_lookup,action.populate_lookup.dest,run_n_times
['Endpoint.Processes'],['ESCU - System Processes Run From Unexpected Locations - Rule'],DA-ESS-ContentUpdate-default,,,true,,,,,,,,,"| tstats `summariesonly` count min(_time) as firstTime max(_time) as lastTime FROM datamodel=Endpoint.Processes where Processes.process_path !=""C:\Windows\System32*"" Processes.process_path !=""C:\Windows\SysWOW64*"" by Processes.user Processes.dest Processes.process_name Processes.process_path Processes.process_id | `drop_dm_object_name(""Processes"")` | `ctime(firstTime)`| `ctime(lastTime)`| `isWindowsSystemFile`",-70m@m,-10m@m,,1,number of events,greater than,0,0 * * * *,1,1,,,,,This search looks for system processes that normally run out of C:WindowsSystem32 or C:WindowsSysWOW64 that are not run from that location.  This can indicate a malicious process that is trying to hide as a legitimate process.,,,,,,1,System Processes Run From Unexpected Locations,,endpoint,medium,System Processes Run From Unexpected Location on $dest$,The system $dest$ has a process that normally runs out of WindowsSystem32 that is not being run from that location.,"user, process_name, dest",,,,,1,dest,system,50,"dest,process_name",86400s,false,,auto,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,"{""mitre_attack"": [""Defense Evasion"", ""Masquerading""], ""kill_chain_phases"": [""Actions on Objectives""], ""cis20"": [""CIS 8""], ""nist"": [""PR.PT"", ""DE.CM""]}","This search returns all the processes that are not executing out of the C:WindowsSystem32 or C:WindowsSysWOW64 directories. It then uses a regular expression to extract the file name of the running process. Next, it takes the filename and looks it up in a table of files that should normally run out of the C:WindowsSystem32 or C:WindowsSysWOW64 directory. Any matches are then returned.","To successfully implement this search you need to ingest details about process execution from your hosts. Specifically, this search requires the process name and the full path to the process executable.",None identified,2016-08-24,2019-02-28,medium,ESCU - System Processes Run From Unexpected Locations - Rule,detection,Endpoint,[],"[""Carbon Black Response"", ""CrowdStrike Falcon"", ""Sysmon"", ""Tanium"", ""Ziften""]","[""Ransomware"", ""Suspicious Command-Line Executions"", ""Unusual Processes""]",escu_investigate,"{""version"": 1, ""data"": ""Recommended following steps:nn1.                         [[action|escu_investigate]]: Based on ESCU investigate recommendations:nESCU - Get Notable HistorynESCU - Get User Information from Identity TablenESCU - Get Authentication Logs For EndpointnESCU - Get Risk Modifiers For UsernESCU - Get Risk Modifiers For EndpointnESCU - Get Process InfonESCU - Investigate Web Activity From Hostn""}",0,3600,86400,0,,,,,"[""Endpoint""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
['Network_Traffic where'],['ESCU - TOR Traffic - Rule'],DA-ESS-ContentUpdate-default,,,true,,,,,,,,,"| tstats `summariesonly` count min(_time) as firstTime max(_time) as lastTime from datamodel=Network_Traffic where All_Traffic.app=tor AND All_Traffic.action=allowed by All_Traffic.src_ip All_Traffic.dest_ip All_Traffic.dest_port All_Traffic.action | `ctime(firstTime)` | `ctime(lastTime)` | `drop_dm_object_name(""All_Traffic"")`",-70m@m,-10m@m,,1,number of events,greater than,0,0 * * * *,1,1,,,,,"This search looks for network traffic identified as The Onion Router (TOR), a benign anonymity network which can be abused for a variety of nefarious purposes.",,,,,,1,TOR Traffic,,network,medium,TOR Network Traffic Allowed from $src_ip$,Network traffic accessing TOR detected from $src_ip$,"src_ip, dest_ip",,,,,1,src_ip,system,40,src_ip,28800s,false,,auto,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,"{""mitre_attack"": [""Command and Control"", ""Commonly Used Port"", ""Exfiltration""], ""kill_chain_phases"": [""Command and Control""], ""cis20"": [""CIS 9"", ""CIS 12""], ""nist"": [""DE.AE""]}",The search leverages the Enterprise Security Network_Traffic data model to look for network traffic that has been identified as TOR and marked as 'allowed'.,"In order to properly run this search, Splunk needs to ingest data from firewalls or other network control devices that mediate the traffic allowed into an environment. This is necessary so that the search can identify an 'action' taken on the traffic of interest. The search requires the Network_Traffic data model be populated.",None at this time,2017-08-21,2017-09-11,medium,ESCU - TOR Traffic - Rule,detection,Endpoint,[],"[""Palo Alto Firewall"", ""Bro"", ""Splunk Stream""]","[""Command and Control"", ""Prohibited Traffic Allowed or Protocol Mismatch"", ""Ransomware""]",escu_investigate,"{""version"": 1, ""data"": ""Recommended following steps:nn1.                         [[action|escu_investigate]]: Based on ESCU investigate recommendations:nESCU - Get Backup Logs For EndpointnESCU - Get Update Logs For EndpointnESCU - Get Vulnerability Logs For EndpointnESCU - Get Authentication Logs For EndpointnESCU - Get Notable HistorynESCU - Get User Information from Identity TablenESCU - Get Risk Modifiers For UsernESCU - Get Risk Modifiers For EndpointnESCU - Get Process InfonESCU - Get Process Information For Port ActivitynESCU - Investigate Web Activity From HostnESCU - Get Parent Process Infon""}",0,3600,86400,0,,,,,"[""Network_Traffic""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
['Endpoint.Processes'],['ESCU - USN Journal Deletion - Rule'],DA-ESS-ContentUpdate-default,,,true,,,,,,,,,"| tstats `summariesonly` count values(Processes.process) as process values(Processes.parent_process) as parent_process min(_time) as firstTime max(_time) as lastTime from datamodel=Endpoint.Processes where Processes.process_name=fsutil.exe by Processes.user Processes.process_name Processes.parent_process_name Processes.dest  | `drop_dm_object_name(Processes)` | `ctime(firstTime)`| `ctime(lastTime)` | search process=""*deletejournal*"" AND process=""*usn*""",-70m@m,-10m@m,,1,number of events,greater than,0,0 * * * *,1,1,,,,,The fsutil.exe application is a legitimate Windows utility used to perform tasks related to the file allocation table (FAT) and NTFS file systems. The update sequence number (USN) change journal provides a log of all changes made to the files on the disk. This search looks for fsutil.exe deleting the USN journal.,,,,,,1,USN Journal Deletion,,endpoint,medium,File System Journal Deleted on $dest$,The system $dest$ deleted its NTFS journals.,"dest, user, process_name",,,,,1,dest,system,80,"dest,user,process_name",14400s,false,,auto,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,"{""mitre_attack"": [""Defense Evasion"", ""Indicator Removal on Host""], ""kill_chain_phases"": [""Actions on Objectives""], ""cis20"": [""CIS 6"", ""CIS 8"", ""CIS 10""], ""nist"": [""DE.CM"", ""PR.PT"", ""DE.AE"", ""DE.DP"", ""PR.IP""]}","This search looks for the execution of fsutil.exe with command-line arguments to delete the USN journal. The search returns the count of the number of times it's seen this process execution with these arguments, the first and last time it's seen this behavior, the hosts it was executed on, and the user context under which it was executed.","You must be ingesting data that records process activity from your hosts to populate the Endpoint data model in the Processes node. You must also be ingesting logs with both the process name and command line from your endpoints. The command-line arguments are mapped to the ""process"" field in the Endpoint data model.",None identified,2017-06-27,2018-12-03,medium,ESCU - USN Journal Deletion - Rule,detection,Endpoint,[],"[""Carbon Black Response"", ""CrowdStrike Falcon"", ""Sysmon"", ""Tanium"", ""Ziften""]","[""Ransomware"", ""Windows Log Manipulation""]",escu_investigate,"{""version"": 1, ""data"": ""Recommended following steps:nn1.                         [[action|escu_investigate]]: Based on ESCU investigate recommendations:nESCU - Get Notable InfonESCU - Get Notable HistorynESCU - Get User Information from Identity TablenESCU - Get Authentication Logs For EndpointnESCU - Get Risk Modifiers For UsernESCU - Get Risk Modifiers For EndpointnESCU - Get Process Infon""}",0,3600,86400,0,,,,,"[""Endpoint""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
['Endpoint.Processes'],['ESCU - Uncommon Processes On Endpoint - Rule'],DA-ESS-ContentUpdate-default,,,true,,,,,,,,,| tstats `summariesonly` count min(_time) as firstTime max(_time) as lastTime from datamodel=Endpoint.Processes by Processes.dest Processes.user Processes.process Processes.process_name | `ctime(firstTime)`| `ctime(lastTime)` | `drop_dm_object_name(Processes)` | `uncommon_processes`,-70m@m,-10m@m,,1,number of events,greater than,0,0 * * * *,1,1,,,,,This search looks for applications on the endpoint that you have marked as uncommon.,,,,,,1,Uncommon Processes On Endpoint,,endpoint,high,Prohibited Software Detected On $dest$,Prohibited software $process_name$ has been detected on $dest$,"dest, process_name, user",,,,,1,dest,system,50,"dest, user",86400s,false,,auto,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,"{""mitre_attack"": [""Execution"", ""Accessibility Features""], ""kill_chain_phases"": [""Actions on Objectives""], ""cis20"": [""CIS 2""], ""nist"": [""ID.AM"", ""PR.DS""]}","This search returns the number of times, as well as the first and last time, it has seen every process run for each endpoint and user, and then displays only those processes that you have marked as uncommon in the `uncommon_processes_default.csv` table.","You must be ingesting data that records process activity from your hosts to populate the Endpoint data model in the Processes node. You must also be ingesting logs with both the process name and command line from your endpoints. The command-line arguments are mapped to the ""process"" field in the Endpoint data model. This search uses a lookup file `uncommon_processes_default.csv` to track various features of process names that are usually uncommon in most environments. Please consider updating `uncommon_processes_local.csv` to hunt for processes that are uncommon in your environment.",None identified,2017-12-08,2019-04-01,high,ESCU - Uncommon Processes On Endpoint - Rule,detection,Endpoint,[],"[""Carbon Black Response"", ""CrowdStrike Falcon"", ""Sysmon"", ""Tanium"", ""Ziften""]","[""Unusual Processes"", ""Windows Privilege Escalation""]",escu_investigate,"{""version"": 1, ""data"": ""Recommended following steps:nn1.                         [[action|escu_investigate]]: Based on ESCU investigate recommendations:nESCU - Get Notable InfonESCU - Get Notable HistorynESCU - Get User Information from Identity TablenESCU - Get Authentication Logs For EndpointnESCU - Get Risk Modifiers For UsernESCU - Get Risk Modifiers For EndpointnESCU - Get Process InfonESCU - Get Parent Process Infon""}",0,3600,86400,0,,,,,"[""Endpoint""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[],['ESCU - Unsuccessful Netbackup backups - Rule'],DA-ESS-ContentUpdate-default,,,true,,,,,,,,,"sourcetype=""netbackup_logs"" | stats latest(_time) as latestTime by COMPUTERNAME, MESSAGE | search MESSAGE=""An error occurred, failed to backup."" | `ctime(latestTime)` | rename COMPUTERNAME as dest, MESSAGE as signature | table latestTime, dest, signature",-24h@h,-10m@m,,1,number of events,greater than,0,0 7 * * *,1,1,,,,,This search gives you the hosts where a backup was attempted and then failed.,,,,,,1,Unsuccessful Netbackup backups,,endpoint,high,Failed backup attempt by $dest$,The system $dest$ attempted a backup but encountered an error.,dest,,,,,1,dest,system,10,dest,86400s,false,,auto,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,"{""cis20"": [""CIS 10""], ""nist"": [""PR.IP""]}","This search looks across the most recent backup events for each host, and returns those messages that indicate there was a backup failure.","To successfully implement this search you need to obtain data from your backup solution, either from the backup logs on your endpoints or from a central server responsible for performing the backups. If you do not use Netbackup, you can modify this search for your specific backup solution.",None identified,2017-06-15,2017-09-12,high,ESCU - Unsuccessful Netbackup backups - Rule,detection,Endpoint,[],"[""Netbackup""]","[""Monitor Backup Solution""]",escu_investigate,"{""version"": 1, ""data"": ""Recommended following steps:nn1.                         [[action|escu_investigate]]: Based on ESCU investigate recommendations:nESCU - Get Notable HistorynESCU - Get Risk Modifiers For UsernESCU - Get Risk Modifiers For EndpointnESCU - All backup logs for hostn""}",0,3600,86400,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
['Endpoint.Processes'],['ESCU - Unusually Long Command Line - Rule'],DA-ESS-ContentUpdate-default,,,true,,,,,,,,,"| tstats `summariesonly` count min(_time) as firstTime max(_time) as lastTime FROM datamodel=Endpoint.Processes by Processes.user Processes.dest Processes.process_name Processes.process | `drop_dm_object_name(""Processes"")` | `ctime(firstTime)`| `ctime(lastTime)`|  eval processlen=len(process) | eventstats stdev(processlen) as stdev, avg(processlen) as avg by dest | stats max(processlen) as maxlen, values(stdev) as stdevperhost, values(avg) as avgperhost by dest, user, process_name, process| eval threshold = 10 | where maxlen > ((threshold*stdevperhost) + avgperhost)",-1d@d,-10m@m,,1,number of events,greater than,0,0 * * * *,1,1,,,,,Command-lines that are extremely long can be indicative of malicious activity on your hosts.,,,,,,1,Unusually Long Command Line,,endpoint,medium,Unusually Long Command-Line on $dest$,An unusually long command-line $cmdline$ was found on $dest$,"dest, process, user",,,,,1,dest,system,50,"dest,user,process",28800s,false,,auto,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,"{""mitre_attack"": [""Execution""], ""kill_chain_phases"": [""Actions on Objectives""], ""cis20"": [""CIS 8""], ""nist"": [""PR.PT"", ""DE.CM""]}",This search calculates the average and standard deviation for the length of the command-lines on each of your endpoints and alerts when a command-line is found with a length over 10 times the standard deviation larger than the average command-line.,"You must be ingesting endpoint data that tracks process activity, including parent-child relationships from your endpoints to populate the Endpoint data model in the Processes node. The command-line arguments are mapped to the ""process"" field in the Endpoint data model. Please consider changing the value of threshold in the search for reducing false positives.",Some legitimate applications start with long command-lines.,2017-08-23,2019-02-28,medium,ESCU - Unusually Long Command Line - Rule,detection,,[],"[""Carbon Black Response"", ""CrowdStrike Falcon"", ""Sysmon"", ""Tanium"", ""Ziften""]","[""Possible Backdoor Activity Associated With MUDCARP Espionage Campaigns"", ""Ransomware"", ""Suspicious Command-Line Executions"", ""Unusual Processes""]",escu_investigate,"{""version"": 1, ""data"": ""Recommended following steps:nn1.                         [[action|escu_investigate]]: Based on ESCU investigate recommendations:nESCU - Get Notable HistorynESCU - Get User Information from Identity TablenESCU - Get Authentication Logs For EndpointnESCU - Get Risk Modifiers For UsernESCU - Get Risk Modifiers For EndpointnESCU - Get Process InfonESCU - Investigate Web Activity From Hostn""}",0,3600,86400,0,,,,,"[""Endpoint""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
['Authentication.Authentication'],['Access - Account Usage For Expired Identities'],DA-ESS-AccessProtection-default,,,,,,,,,,,,"| tstats `summariesonly` max(_time) as _time,values(Authentication.dest) as dest from datamodel=Authentication.Authentication by Authentication.user | `drop_dm_object_name(""Authentication"")` | `get_identity4events(user)` | where isnotnull(user_endDate) | where _time>user_endDate | `uitime(user_endDate,""%m/%d/%Y %H:%M:%S"")` | fields _time,user,user_first,user_last,user_endDate,dest",-7d@d,now,,,,,,,,,0,,,,,,statistics,,0,,,,,,,,,,,,,,,,,,,,,SplunkEnterpriseSecuritySuite,,,,,,,,0,,,,,,,,,1,0,0,,,,,,,,,row,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[],['ESCU - Unusually Long Content-Type Length - Rule'],DA-ESS-ContentUpdate-default,,,true,,,,,,,,,sourcetype=stream:http | eval cs_content_type_length = len(cs_content_type) | where cs_content_type_length > 100 | table endtime src_ip dest_ip cs_content_type_length cs_content_type url,-70m@m,-10m@m,,1,number of events,greater than,0,0 * * * *,1,1,,,,,This search looks for unusually long strings in the Content-Type http header that the client sends the server.,,,,,,1,Unusually Long Content-Type Length,,network,high,Unusually Long Content-Type Length,This search looks for unusually long strings in the Content-Type http header,"src_ip, dest_ip, url",,,,,1,dest,system,75,dest_ip,28800s,false,,auto,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,"{""mitre_attack"": [""Defense Evasion"", ""Exploitation of Vulnerability""], ""kill_chain_phases"": [""Delivery""], ""cis20"": [""CIS 3"", ""CIS 4"", ""CIS 18"", ""CIS 12""], ""nist"": [""ID.RA"", ""RS.MI"", ""PR.PT"", ""PR.IP"", ""DE.AE"", ""PR.MA"", ""DE.CM""]}","This detection search uses HTTP traffic data captured with Splunk Stream.  The search is constructed to use ""stream:http"" sourcetype and counts of the number of times an HTTP request is received by a destination which the length of the Content-Type header value the client sends the server is greater than 100 characters long. We calculate this content_type_length field and output the results.",This particular search leverages data extracted from Stream:HTTP. You must configure the http stream using the Splunk Stream App on your Splunk Stream deployment server to extract the cs_content_type field.,Very few legitimate Content-Type fields will have a length greater than 100 characters.,2017-03-14,2017-10-13,high,ESCU - Unusually Long Content-Type Length - Rule,detection,Web Server,[],"[""Splunk Stream""]","[""Apache Struts Vulnerability""]",escu_investigate,"{""version"": 1, ""data"": ""Recommended following steps:nn1.                         [[action|escu_investigate]]: Based on ESCU investigate recommendations:nESCU - Get Notable InfonESCU - Get Notable HistorynESCU - Get User Information from Identity TablenESCU - Get Authentication Logs For EndpointnESCU - Get Risk Modifiers For UsernESCU - Get Risk Modifiers For EndpointnESCU - Investigate Suspicious Strings in HTTP HeadernESCU - Investigate Web POSTs From srcn""}",0,3600,86400,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[],['ESCU - WMI Permanent Event Subscription - Rule'],DA-ESS-ContentUpdate-default,,,true,,,,,,,,,"sourcetype=""wineventlog:microsoft-windows-wmi-activity/operational"" EventCode=5861 Binding | rex field=Message ""Consumer =s+(?<consumer>[^;|^$]+)"" | search consumer!=""NTEventLogEventConsumer=""SCM Event Log Consumer"""" | stats count min(_time) as firstTime max(_time) as lastTime by ComputerName, consumer, Message | `ctime(firstTime)`| `ctime(lastTime)` | rename ComputerName as dest",-70m@m,-10m@m,,1,number of events,greater than,0,0 * * * *,1,1,,,,,This search looks for the creation of WMI permanent event subscriptions.,,,,,,1,WMI Permanent Event Subscription,,endpoint,medium,WMI Event Subscription Detected on $dest$,This search looks for the creation of a permanent WMI event subscription via Windows event logs.,dest,,,,,1,dest,system,70,dest,28800s,false,,auto,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,"{""mitre_attack"": [""Execution"", ""Windows Management Instrumentation"", ""Persistence"", ""Windows Management Instrumentation Event Subscription""], ""kill_chain_phases"": [""Actions on Objectives""], ""cis20"": [""CIS 3"", ""CIS 5""], ""nist"": [""PR.PT"", ""PR.AT"", ""PR.AC"", ""PR.IP""]}","Attackers are increasingly abusing Windows Management Infrastructure (WMI) for stealth, persistence, lateral movement, or just to leverage its functionality. This search looks for the creation of a WMI event subscription by watching for Windows event ID 5861.","To successfully implement this search, you must be ingesting the Windows WMI activity logs. This can be done by adding a stanza to inputs.conf on the system generating logs with a title of [WinEventLog://Microsoft-Windows-WMI-Activity/Operational].","Although unlikely, administrators may use event subscriptions for legitimate purposes.",2018-10-23,2018-10-23,medium,ESCU - WMI Permanent Event Subscription - Rule,detection,Endpoint,[],"[""Microsoft Windows""]","[""Suspicious WMI Use""]",escu_investigate,"{""version"": 1, ""data"": ""Recommended following steps:nn1.                         [[action|escu_investigate]]: Based on ESCU investigate recommendations:nESCU - Get Notable InfonESCU - Get Notable HistorynESCU - Get User Information from Identity TablenESCU - Get Authentication Logs For EndpointnESCU - Get Risk Modifiers For UsernESCU - Get Risk Modifiers For EndpointnESCU - Get Process InfonESCU - Get Sysmon WMI Activity for Hostn""}",0,3600,86400,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[],['ESCU - WMI Permanent Event Subscription - Sysmon - Rule'],DA-ESS-ContentUpdate-default,,,true,,,,,,,,,"sourcetype=""XmlWinEventLog:Microsoft-Windows-Sysmon/Operational"" EventCode=21 | rename host as dest | table _time, dest, user, Operation, EventType, Query, Consumer, Filter",-70m@m,-10m@m,,1,number of events,greater than,0,0 * * * *,1,1,,,,,This search looks for the creation of WMI permanent event subscriptions.,,,,,,1,WMI Permanent Event Subscription - Sysmon,,endpoint,medium,WMI Event Subscription Detected on $dest$,This search looks for the creation of a permanent WMI event subscription via Sysmon logs.,"dest, user",,,,,1,dest,system,70,"dest,user",28800s,false,,auto,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,"{""mitre_attack"": [""Execution"", ""Windows Management Instrumentation"", ""Persistence"", ""Windows Management Instrumentation Event Subscription""], ""kill_chain_phases"": [""Actions on Objectives""], ""cis20"": [""CIS 3"", ""CIS 5""], ""nist"": [""PR.PT"", ""PR.AT"", ""PR.AC"", ""PR.IP""]}","Attackers are increasingly abusing Windows Management Infrastructure (WMI) for stealth, persistence, lateral movement, or just to leverage its functionality. This search looks for the creation of a WMI event subscription by watching for Sysmon event ID 21.","To successfully implement this search, you must be collecting Sysmon data using Sysmon version 6.1 or greater and have Sysmon configured to generate alerts for WMI activity. In addition, you must have at least version 6.0.4 of the Sysmon TA installed to properly parse the fields.","Although unlikely, administrators may use event subscriptions for legitimate purposes.",2018-10-23,2018-10-23,medium,ESCU - WMI Permanent Event Subscription - Sysmon - Rule,detection,Endpoint,[],"[""Microsoft Windows""]","[""Suspicious WMI Use""]",escu_investigate,"{""version"": 1, ""data"": ""Recommended following steps:nn1.                         [[action|escu_investigate]]: Based on ESCU investigate recommendations:nESCU - Get Notable InfonESCU - Get Notable HistorynESCU - Get User Information from Identity TablenESCU - Get Authentication Logs For EndpointnESCU - Get Risk Modifiers For UsernESCU - Get Risk Modifiers For EndpointnESCU - Get Process InfonESCU - Get Sysmon WMI Activity for Hostn""}",0,3600,86400,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
